"","x"
"293",21.7767284487126
"294",13.7671330620993
"295",24.4559644669019
"296",18.3357888655562
"297",44.1275830312803
"298",15.4074249962014
"299",2.19279187864449
"300",19.2822338929076
"301",17.1437579919017
"302",21.3333150764978
"303",24.4564122367004
"304",17.9562934309877
"305",11.7812467725255
"306",14.2374554062119
"307",13.1447293416484
"308",19.2949625094805
"309",18.8183072794574
"310",21.4674149609859
"311",9.48767217357871
"312",17.4247284270179
"313",21.4141149969473
"314",18.7220027783823
"315",15.7640744978181
"316",18.0279631375777
"317",14.0257386488206
"318",6.7723880246764
"319",15.6930742747765
"320",4.2209748919511
"321",13.1861349993759
"322",18.1647574597948
"323",9.69769018706745
"324",15.7281396055378
"325",25.5578156681854
"326",18.6978525871081
"327",21.4427102240141
"328",2.99369910113771
"329",18.6716324770077
"330",27.9789699261893
"331",16.1729191512491
"332",43.936818793659
"333",20.3853969610867
"334",13.9866018811613
"335",13.9578095198397
"336",18.1571354671542
"337",12.7062312207241
"338",13.3137466871036
"339",18.0427749145031
"340",15.4991263508171
"341",27.9296378235739
"342",17.9970684187305
"343",8.20212227242792
"344",12.0826362971596
"345",11.2905528789394
"346",10.6684427817836
"347",16.0646687509673
"348",1.91196215514376
"349",11.4918496394924
"350",8.23182664262774
"351",6.5725161144973
"352",10.1548409440353
"353",9.89370595027865
"354",15.7440677483187
"355",10.7753977209182
"356",10.0633854977552
"357",6.17589982328377
"358",2.13114324073395
"359",2.35100679634304
"360",20.8490594612578
"361",12.4817622458498
"362",29.339173594489
"363",15.9550351901606
"364",10.0770046103464
"365",10.9299792208276
"366",15.770329306104
"367",15.7028615543898
"368",7.45737693453565
"369",15.769270541021
"370",18.1737841155341
"371",5.89045273288011
"372",5.20262165826146
"373",7.71938186793037
"374",10.8482048118163
"375",11.795035088271
"376",6.8931009236483
"377",15.7453248814649
"378",10.8839263133347
"379",17.8618113721692
"380",10.6725247783621
"381",4.98682025467584
"382",18.4991362804446
"383",15.7933703978162
"384",9.33411095936269
"385",0.864650676695637
"386",10.6300473400331
"387",9.24916493193398
"388",10.0744618332373
"389",7.1427804772953
"390",3.98886539597536
"391",9.94792134933774
"392",18.0801817501197
"393",19.3002365545091
"394",6.73164711030367
"395",15.7800124674354
"396",15.8514491768953
"397",28.9815173676107
"398",15.9058951798385
"399",17.1430264221323
"400",27.9414419716734
"401",21.3253232656167
"402",7.4581620253471
"403",16.6816316640936
"404",5.89541462063309
"405",24.256564462181
"406",14.2914850699908
"407",21.433192440535
"408",6.31942636073848
"409",17.2508381916727
"410",15.4060363078963
"411",5.90685561419005
"412",15.8287640204102
"413",15.6702486892178
"414",9.84866314835594
"415",14.0094261097256
"416",16.01030874649
"417",4.72216917208241
"418",7.72925523887812
"419",7.4725127995862
"420",15.718453340165
"421",10.7556366628348
"422",9.96242463266884
"423",15.6432436783857
"424",44.0730586712671
"425",9.90607086175755
"426",7.20474507283968
"427",9.40073291571885
"428",7.40696632309686
"429",12.6046503185891
"430",20.2525124832532
"431",9.84808575312519
"432",13.1232142348896
"433",11.7566387699396
"434",4.32231716136455
"435",11.7798241492056
"436",6.99426977688666
"437",14.9059562494451
"438",2.46268204800036
"439",5.55123596557303
"440",13.9164046369496
"441",15.6994022974604
"442",15.7041879485178
"443",4.01878360516878
"444",17.33225893126
"445",10.7752015532772
"446",12.6418353765523
"447",3.57124212945514
"448",9.8862561986411
"449",4.76467012916366
"450",16.4478508694207
"451",9.90945072267518
"452",15.7663254316131
"453",17.2080239564752
"454",15.80697628501
"455",7.72841253657307
"456",15.7306220333231
"457",16.790552935409
"458",2.97676758232138
"459",4.75438674642702
"460",17.9105324042449
"461",9.75589253559929
"462",15.8708401372926
"463",11.0785668222433
"464",26.1566438182935
"465",6.48729607060733
"466",15.1312711614626
"467",6.1573801944886
"468",9.90600276690841
"469",15.9435796565363
"470",3.86769915355569
"471",12.1506474071715
"472",17.07374128463
"473",10.6968746231022
"474",15.821181898128
"475",9.90359938734424
"476",15.7122812881016
"477",24.1137401627541
"478",17.5504953887209
"479",12.7623394096458
"480",11.74709019767
"481",4.05146894185555
"482",17.2884926614891
"483",3.51707800241772
"484",10.7253535099967
"485",10.7724430954442
"486",13.3327899399435
"487",15.5419738531877
"488",15.7562869340093
"489",10.6161287378639
"490",13.7529374363797
"491",10.6783229200967
"492",5.90553977202129
"493",21.3629721508751
"494",9.98748444057345
"495",15.7290127350886
"496",17.9022692193022
"497",17.0645539386315
"498",9.85555692351306
"499",6.03003351898075
"500",32.2937136173284
"501",0.615194550546576
"502",0.87944758592953
"503",17.9822250898822
"504",9.35500475673395
"505",17.9939543678817
"506",6.64755009828533
"507",1.09012511508291
"508",9.86588979603134
"509",9.34493227613665
"510",11.7489283217795
"511",0.754117693385267
"512",1.17732216571011
"513",8.72713400635745
"514",15.6733094013698
"515",13.1167334085289
"516",7.49952220325632
"517",10.1187497256367
"518",10.9943455294468
"519",15.8137186672833
"520",12.4692211252209
"521",14.0860220059944
"522",18.534655260481
"523",1.49885290302404
"524",10.6438873665893
"525",10.6316926632523
"526",28.1936922520815
"527",9.40503505092066
"528",17.4406851684419
"529",32.2816921451997
"530",12.6218361419883
"531",7.77319794393944
"532",1.97203181803362
"533",6.92663976154384
"534",8.18716259937613
"535",17.7151487859997
"536",8.2667143817733
"537",11.75063401248
"538",18.1566588510536
"539",10.6217070147728
"540",8.56982068312473
"541",21.3125458381626
"542",15.6928544959396
"543",11.1409602213164
"544",12.3821183960126
"545",12.5978016875732
"546",7.7026987687647
"547",15.4270159309741
"548",7.34453683839452
"549",17.9793500323608
"550",18.9982503912013
"551",4.07154953806991
"552",2.49133580622661
"553",12.0514956572578
"554",7.88536202101119
"555",15.1112314448776
"556",0.9073606952683
"557",12.2735287537606
"558",4.27396917652405
"559",17.9639677863212
"560",7.85926481863173
"561",6.84217294612496
"562",13.7070944213415
"563",14.6144387542859
"564",11.5073653221015
"565",9.88824010120272
"566",7.82647058218097
"567",2.99837976426942
"568",11.4767547387792
"569",7.07342003738094
"570",9.50280403952535
"571",11.1476419612312
"572",11.0084940039758
"573",28.2464681361685
"574",5.56327095182573
"575",12.5148763759722
"576",20.3628563793062
"577",5.15913255306672
"578",13.5851122387438
"579",12.0784238852643
"580",8.91154871995454
"581",23.0264451902512
"582",9.48344521419209
"583",32.3520136703298
"584",10.7269742652734
"585",12.833458877262
"586",13.4575051981572
"587",32.3170070663168
"588",12.8409735853189
"589",21.5577643073428
"590",9.51397861423506
"591",15.7680014696751
"592",10.8116436946601
"593",15.0120190536016
"594",20.9559657883575
"595",3.02688272815372
"596",9.47117507948018
"597",16.5954065202143
"598",2.74645231225642
"599",8.10349631264536
"600",18.1137096859576
"601",10.7409650221284
"602",4.23232510950844
"603",13.0570873572279
"604",9.57185721409034
"605",13.9762571765026
"606",19.2096167342459
"607",21.534961725154
"608",16.3904287159931
"609",21.4992156767404
"610",0.764317706173048
"611",9.49070082068441
"612",5.10716728634433
"613",27.1763196814348
"614",8.10089166369218
"615",15.5802650910932
"616",7.74201586479984
"617",18.0166314198639
"618",11.4650576300579
"619",8.56689119232806
"620",15.5721298829467
"621",10.8181445434495
"622",9.88079761903473
"623",6.00502343237346
"624",9.35719889818544
"625",18.7828721255202
"626",6.64501743823659
"627",12.9374839006895
"628",15.6971549540936
"629",13.0831987068209
"630",11.6876055129287
"631",21.5674860835464
"632",2.67181250872088
"633",11.5825942071448
"634",9.4937107572956
"635",15.7403710096369
"636",10.657606733551
"637",10.6073494901444
"638",12.7916840175241
"639",0.854767883889832
"640",9.36452704845219
"641",15.7588511178741
"642",11.8665666881182
"643",6.70641554688565
"644",11.9600201797233
"645",16.6393493132592
"646",21.5724320011573
"647",5.28937363389622
"648",11.4146212774317
"649",16.5233526160328
"650",5.11159957551133
"651",24.7715015797093
"652",8.45282481686647
"653",9.84522497953184
"654",15.660538946498
"655",9.90561447396222
"656",12.6986246560354
"657",4.37940444714274
"658",18.0281315238692
"659",9.84739454094615
"660",12.189338118726
"661",5.39265489964475
"662",15.9036863989665
"663",15.6640817729393
"664",11.8962616607047
"665",1.24085738264338
"666",11.7996808629048
"667",6.93754119946661
"668",2.85576121062525
"669",16.0419773687244
"670",7.87639690047521
"671",12.1525354976006
"672",1.25449647626804
"673",15.8521500187569
"674",9.80628622697366
"675",10.6972453575894
"676",11.4967986478903
"677",17.6752654569085
"678",0.743510620417301
"679",15.7467555661587
"680",5.77216345240326
"681",6.89257307437262
"682",8.48188741333431
"683",9.36310590602674
"684",15.7720539760719
"685",14.222258642684
"686",11.6871430750542
"687",1.75849969643672
"688",11.4721714550365
"689",12.1349602464873
"690",6.75473254063453
"691",5.31440638644619
"692",15.7271866583748
"693",5.46895879835315
"694",6.45756877997301
"695",6.71987407748319
"696",15.3297168290943
"697",3.36647611576264
"698",0.931312742945146
"699",1.84086368800366
"700",10.7514100710336
"701",17.3640091198822
"702",9.91014559005744
"703",10.7528727099489
"704",11.3883959928348
"705",15.788841559557
"706",11.6379119513414
"707",10.8062375194581
"708",18.1480766379757
"709",4.86179099982552
"710",10.497003624174
"711",9.81239027072577
"712",5.2107205910444
"713",18.0699288737901
"714",27.5275320291614
"715",15.6624677415256
"716",3.57945897619709
"717",10.9678785688375
"718",0.497633835497176
"719",4.56264188380092
"720",18.0104978337888
"721",10.0041363893463
"722",9.87259861115781
"723",9.91358980938522
"724",9.96274491068384
"725",6.77166912274477
"726",3.53483849497324
"727",5.35508379702359
"728",18.3403996984429
"729",4.6456219894772
"730",8.16166907514141
"731",20.3046167307758
"732",6.02903221797422
"733",10.6219200224134
"734",15.5889427642331
"735",10.7091042641439
"736",20.0274441813139
"737",10.6703450467486
"738",15.0375288867162
"739",8.61089417453414
"740",5.78302755996007
"741",8.32963682293353
"742",6.75281561531537
"743",6.12127840945497
"744",43.9968002916674
"745",7.371866513137
"746",15.609702359359
"747",12.5974166688513
"748",1.70392288809792
"749",7.69216772208407
"750",7.77911775579713
"751",13.0979014361046
"752",3.15347917595677
"753",23.828340616766
"754",0.957992880504804
"755",10.1073504729846
"756",6.85864015962088
"757",3.96444563113522
"758",18.2978900321253
"759",6.94872421176582
"760",5.94829130951905
"761",18.166314053343
"762",11.506542465628
"763",18.3852595704647
"764",18.4827441621521
"765",16.2983423759016
"766",8.38951895188223
"767",32.2584730721134
"768",19.6539608628777
"769",6.36697644222588
"770",6.69580309080663
"771",17.5665783496667
"772",20.8488173251758
"773",18.8144547572928
"774",15.8059977085504
"775",5.47522091147772
"776",15.4339415049117
"777",11.8866886702127
"778",12.7291577584495
"779",12.4342531459978
"780",9.36234526285299
"781",7.58372253156956
"782",17.5154765781473
"783",7.94842209251858
"784",8.38728057130709
"785",2.43799981166016
"786",21.1848622165295
"787",5.53019715289563
"788",16.4469247072807
"789",14.060424975518
"790",13.5508505393647
"791",12.1175080632669
"792",1.77773158267868
"793",25.4507646221781
"794",10.682779360974
"795",17.3372644106841
"796",4.15929408004
"797",25.2926505634384
"798",6.73911555546542
"799",10.6859651534156
"800",10.6624319399217
"801",3.36097336859364
"802",15.6805453529929
"803",10.5927622848813
"804",8.17058946421444
"805",14.3707093822101
"806",7.30185510472961
"807",4.75404835091947
"808",10.6681631501899
"809",7.97289267878238
"810",15.2008421801125
"811",20.0120003064847
"812",18.1291528031019
"813",7.35437305335357
"814",8.66705817154218
"815",11.0356397553659
"816",7.46213278136815
"817",7.24927351665868
"818",11.7186758305804
"819",11.5714611834682
"820",8.60193098992814
"821",10.9997242025509
"822",32.2951858122022
"823",3.23471819692742
"824",6.90030786987706
"825",18.0506767934478
"826",2.46750363035859
"827",13.1849603017439
"828",11.8267856061121
"829",20.5474288026372
"830",5.30694231932578
"831",11.991478328322
"832",18.2153193860109
"833",12.4783585953631
"834",17.783635732822
"835",13.6572031535856
"836",14.0479962491497
"837",5.69030958320493
"838",14.0496676080679
"839",20.8656651005648
"840",13.402266406508
"841",11.6002347923254
"842",9.48919498426526
"843",21.5236487993295
"844",8.02077246748022
"845",3.52167593317928
"846",21.5293412154012
"847",18.5567310483216
"848",13.3137474337236
"849",8.18761019069966
"850",15.8206619184868
"851",6.8953075111773
"852",11.6603107553199
"853",14.3451872888062
"854",9.31567662467008
"855",17.6507660031592
"856",11.0454585003914
"857",13.4830011914817
"858",17.480962636197
"859",7.91441443351085
"860",15.934619407346
"861",15.6810096527005
"862",10.7030898064738
"863",6.7955587697566
"864",10.9618914472093
"865",0.782767758277302
"866",14.2446235887742
"867",10.6865049422494
"868",10.7268001137763
"869",9.92931513941565
"870",9.13699667847321
"871",15.811799633109
"872",3.83987922019469
"873",15.755493268474
"874",12.5663459217604
"875",9.79119955202817
"876",26.0211843216573
"877",15.5724027629744
"878",9.30776155642691
"879",20.7419824511029
"880",15.6953925837988
"881",18.8933309638757
"882",10.6865197125756
"883",18.3510944721328
"884",21.1823803068409
"885",21.5102001552372
"886",10.6840371557466
"887",13.737318867985
"888",4.9771701577269
"889",10.717796566784
"890",11.2746097390156
"891",7.19358572361912
"892",11.9947157837107
"893",7.47234051413786
"894",9.33531506272679
"895",21.090528732329
"896",3.20125149614596
"897",7.29829087074264
"898",9.85481999005626
"899",18.2707625031625
"900",18.6749423593853
"901",12.5618340796341
"902",11.251291774831
"903",9.22301565506041
"904",17.5794417549825
"905",9.79472360897201
"906",10.8312100184504
"907",11.8968912311206
"908",15.8916376017951
"909",6.7994758569648
"910",12.1816473043205
"911",9.36552994415862
"912",8.6750856641803
"913",20.4489564943894
"914",6.02686204177474
"915",1.26217111388781
"916",14.112894870751
"917",21.553988589502
"918",15.7505180878048
"919",15.9482557720309
"920",15.8123647422744
"921",6.75553163758581
"922",21.2190133246868
"923",15.8357087844025
"924",22.620641357433
"925",6.70004717269273
"926",21.4710651356362
"927",14.4014017735288
"928",9.87040774913797
"929",10.6919022993473
"930",9.87591324811694
"931",21.8939947300485
"932",10.8390931508353
"933",5.38549030507259
"934",10.053723081933
"935",17.6581282394069
"936",15.7340657544936
"937",15.978394539286
"938",15.8222512864983
"939",9.89838015012718
"940",21.5525809099597
"941",10.9118079967632
"942",22.8264109841417
"943",10.0256682474584
"944",15.8714791675266
"945",21.6807213318417
"946",6.99261492162835
"947",15.7578777574978
"948",15.515042278313
"949",15.842135991145
"950",22.6182397328038
"951",21.2983754270199
"952",15.75857266044
"953",21.1442552738121
"954",15.710162604797
"955",6.81594145167818
"956",1.58707681820872
"957",9.3664181324367
"958",17.4276811000622
"959",20.7596928397231
"960",20.9944772282396
"961",9.93930697292916
"962",4.09504482893603
"963",19.5756116959836
"964",10.6339291600161
"965",5.6726992218084
"966",15.4330708149749
"967",9.19575798189309
"968",15.2465168210031
"969",18.7651681528064
"970",21.3573940388221
"971",11.9302367467567
"972",22.9359154011827
"973",3.90904722377457
"974",10.7253925398407
"975",20.2786104777117
"976",9.98731824941507
"977",15.6240924465092
"978",15.8901518216424
"979",21.7088707752218
"980",15.7294155664309
"981",5.24905722492578
"982",10.9880277084939
"983",10.1286855367914
"984",26.0954295689274
"985",26.2794465282695
"986",22.4118343731919
"987",10.1085488721614
"988",13.2555884858843
"989",15.6777460341419
"990",23.4193989860384
"991",22.896833914819
"992",9.97796858807383
"993",10.6497973597072
"994",26.08497718008
"995",3.95733274712715
"996",15.9306199182911
"997",6.79818928399561
"998",15.6394580209641
"999",10.058317139257
"1000",29.0973933008868
"1001",9.36719595989559
"1002",6.12176987248701
"1003",32.1687891726323
"1004",10.0438047143871
"1005",3.37644446896713
"1006",15.749095682324
"1007",10.0155948341275
"1008",15.7276340006716
"1009",15.8497629454311
"1010",6.80378057015645
"1011",22.7846171649741
"1012",6.86960563985455
"1013",25.0761759934958
"1014",10.6943409788797
"1015",10.7250130154187
"1016",15.7498828361179
"1017",15.9688547342883
"1018",15.8415750857402
"1019",11.6599273480505
"1020",15.6749585225042
"1021",21.5596542435415
"1022",21.4738340575231
"1023",26.2158345037928
"1024",15.8849318870955
"1025",15.8517413086771
"1026",24.7009710207254
"1027",21.2159955037314
"1028",12.744777655342
"1029",6.79557389730686
"1030",10.0585400810017
"1031",15.9631137041663
"1032",10.7550992995757
"1033",21.3777432334507
"1034",22.9430785303412
"1035",6.74983083241075
"1036",15.789048409828
"1037",10.4162073539025
"1038",12.0828799001642
"1039",7.46151927309263
"1040",1.54272206147046
"1041",8.1636019850622
"1042",14.4999815899361
"1043",4.55836186965333
"1044",17.7082016210068
"1045",0.922164684166547
"1046",3.25596539392942
"1047",16.6251456433168
"1048",7.16920806489204
"1049",1.44301550244259
"1050",7.44755010960198
"1051",0.934286118475026
"1052",15.9496709752333
"1053",8.35428174976684
"1054",10.5758673365617
"1055",10.6801743315485
"1056",11.030830625357
"1057",18.4963553194396
"1058",0.631675250644975
"1059",9.5676071671561
"1060",9.38946972479363
"1061",6.38196926835531
"1062",3.4773186987596
"1063",11.8704158787985
"1064",11.3952287519246
"1065",18.0930115139565
"1066",0.980371309769111
"1067",2.32490100102549
"1068",12.6165285262335
"1069",0.933097084266951
"1070",3.34065599902698
"1071",12.2134545332241
"1072",21.4288321864992
"1073",18.0990792426106
"1074",11.5649225577598
"1075",18.6246439440655
"1076",9.92714056577924
"1077",12.9412016045143
"1078",6.79621488341562
"1079",6.55847157895177
"1080",9.76689734984009
"1081",5.3919122916102
"1082",12.9384978658274
"1083",18.0509151633315
"1084",15.8358699588845
"1085",13.6587916445674
"1086",9.44791932475342
"1087",0.766663153265168
"1088",18.2037721120148
"1089",13.07095942167
"1090",11.084372170711
"1091",4.447186884582
"1092",0.545357920863171
"1093",9.36650156404881
"1094",10.8478923754861
"1095",7.57837914091361
"1096",2.95459580304768
"1097",18.1234231501649
"1098",3.93347608374411
"1099",18.6063832342696
"1100",7.55554312305227
"1101",18.3894720797396
"1102",18.0849762507978
"1103",6.97410971483407
"1104",9.83853524304701
"1105",0.899563805624776
"1106",12.162373186972
"1107",18.0858199761628
"1108",18.2078263595327
"1109",10.9898058103131
"1110",18.1215116721566
"1111",4.09336992079448
"1112",2.49624371441769
"1113",9.50819336301485
"1114",12.8624934954436
"1115",8.00420030091725
"1116",12.8302225287276
"1117",18.4107100624327
"1118",9.87315859812306
"1119",0.808378350900665
"1120",16.7003475184242
"1121",32.2875893931999
"1122",14.2543235790719
"1123",0.752780413609092
"1124",2.23374599691278
"1125",12.1536841909501
"1126",18.2652206115896
"1127",3.48146899542625
"1128",9.39399635250686
"1129",2.53341953129827
"1130",15.7404693664406
"1131",13.6871957041302
"1132",10.7733094636788
"1133",9.91251562243692
"1134",3.23923785016693
"1135",8.30271601661196
"1136",7.50720578426887
"1137",16.8201171175004
"1138",12.627391103628
"1139",15.7177736675867
"1140",17.575417143287
"1141",17.6126069811892
"1142",8.21913810182501
"1143",5.64343577827564
"1144",13.5055798547377
"1145",13.0749301342672
"1146",22.0820121704061
"1147",29.6034664195214
"1148",18.0786740592256
"1149",3.44492170063484
"1150",8.2345187208342
"1151",21.0702582411699
"1152",17.3994226595631
"1153",3.40567802394395
"1154",0.713510050762786
"1155",19.7251867851025
"1156",0.885830728141896
"1157",9.37672341811462
"1158",11.2062189928119
"1159",12.9552305033677
"1160",9.39702210713456
"1161",16.5823567592781
"1162",21.5737754257174
"1163",0.762570698929295
"1164",12.3308858424117
"1165",5.54021951766825
"1166",16.9145934783354
"1167",5.85949135745771
"1168",18.3566385297897
"1169",19.1427659981419
"1170",10.6668899564611
"1171",3.54248683898366
"1172",9.33059438883663
"1173",19.0350129942695
"1174",15.6393434496053
"1175",13.2723523799748
"1176",10.8425731847071
"1177",4.01092460407345
"1178",21.5632109106906
"1179",2.62418681486187
"1180",11.1461142238819
"1181",2.28115614695224
"1182",29.0172859579052
"1183",17.8348836960218
"1184",19.7880868334826
"1185",6.64008611663505
"1186",9.37534721987907
"1187",21.6159868148696
"1188",11.580336123299
"1189",17.5664990945013
"1190",12.3956477477052
"1191",5.97312007597407
"1192",3.79249642007342
"1193",22.812924107874
"1194",0.812945876839499
"1195",4.07183457415218
"1196",10.6462242962853
"1197",28.3135508288161
"1198",18.0725816828648
"1199",12.9053593582798
"1200",13.54743525426
"1201",11.2241383821099
"1202",9.93454732391619
"1203",13.1368002003173
"1204",27.3777612379357
"1205",18.2446529315348
"1206",21.3550767328696
"1207",9.39276133013209
"1208",0.664665195687527
"1209",10.7415121207661
"1210",6.43241550820152
"1211",25.0703535225449
"1212",26.1969641281815
"1213",26.2760061666443
"1214",23.57361295437
"1215",22.9542913735839
"1216",26.2132457487579
"1217",26.9858846976719
"1218",26.4649965203988
"1219",27.2076146036852
"1220",27.0868998444715
"1221",27.2116333816528
"1222",23.4245112653203
"1223",27.1692027002792
"1224",22.7881591915815
"1225",22.8786941504741
"1226",23.7845463193705
"1227",26.1748137677669
"1228",26.2038909188709
"1229",23.379170479035
"1230",27.1113971424203
"1231",27.2326873764727
"1232",21.5410350647886
"1233",22.3948062034373
"1234",26.1870577702067
"1235",27.1355176013448
"1236",23.7651494736275
"1237",26.524457907705
"1238",26.150377136948
"1239",23.440612870654
"1240",23.2668147609145
"1241",25.4272119111671
"1242",24.0173004971199
"1243",23.5373977606962
"1244",26.3505675196131
"1245",27.1952270168979
"1246",25.2724726311685
"1247",24.3396443892772
"1248",23.9764303418373
"1249",22.9780526254712
"1250",26.3047546891191
"1251",27.2571882799718
"1252",27.1199845862048
"1253",26.6574146638648
"1254",25.2191070238529
"1255",27.0331948792947
"1256",27.0441944722753
